Rk,Date,G,Age,Tm,,Opp,,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,SHFT,TOI,HIT,BLK,FOW,FOL,FO%
40,1/7/18,40,40-295,BOS_D,@,PIT,L-OT,0,1,1,2,0,0,0,0,0,1,0,0,0,,27,26:44:00,3,1,0,0,
41,1/13/18,41,40-301,BOS_D,@,MTL,W,0,1,1,1,0,0,0,0,0,1,0,0,2,0,23,24:07:00,2,2,0,0,
42,1/15/18,42,40-303,BOS_D,,DAL,L-OT,1,0,1,0,0,1,0,0,0,0,0,0,3,33.3,28,24:46:00,0,4,0,0,
43,1/17/18,43,40-305,BOS_D,,MTL,W,0,0,0,1,0,0,0,0,0,0,0,0,0,,22,21:52,0,1,0,0,
44,1/18/18,44,40-306,BOS_D,@,NYI,W,0,0,0,2,0,0,0,0,0,0,0,0,1,0,26,25:32:00,3,4,0,0,
45,1/20/18,45,40-308,BOS_D,@,MTL,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0,25,24:49:00,0,0,0,0,
46,1/23/18,46,40-311,BOS_D,,NJD,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0,26,23:49,1,2,0,0,
47,1/25/18,47,40-313,BOS_D,@,OTT,W,0,0,0,1,0,0,0,0,0,0,0,0,4,0,25,22:48,3,2,0,0,
48,1/30/18,48,40-318,BOS_D,,ANA,L,0,0,0,-1,2,0,0,0,0,0,0,0,2,0,23,20:26,2,1,0,0,
49,2/1/18,49,40-320,BOS_D,,STL,W,0,0,0,1,2,0,0,0,0,0,0,0,2,0,25,22:37,2,2,0,0,
50,2/3/18,50,40-322,BOS_D,,TOR,W,0,1,1,2,0,0,0,0,0,1,0,0,2,0,21,24:00:00,5,2,0,0,
51,2/6/18,51,40-325,BOS_D,@,DET,W,0,0,0,0,2,0,0,0,0,0,0,0,0,,22,21:48,2,3,0,0,
52,2/7/18,52,40-326,BOS_D,@,NYR,W,1,1,2,2,0,1,0,0,1,0,0,1,5,20,21,18:34,1,1,0,0,
53,2/10/18,53,40-329,BOS_D,,BUF,L,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,23,21:17,0,1,0,0,
54,2/11/18,54,40-330,BOS_D,@,NJD,W,0,0,0,-2,2,0,0,0,0,0,0,0,2,0,27,26:07:00,0,1,0,0,
55,2/13/18,55,40-332,BOS_D,,CGY,W,1,0,1,1,2,1,0,0,0,0,0,0,2,50,22,21:49,1,0,0,0,
56,2/17/18,56,40-336,BOS_D,@,VAN,L,0,0,0,-2,0,0,0,0,0,0,0,0,7,0,22,19:42,0,1,0,0,
57,2/19/18,57,40-338,BOS_D,@,CGY,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32,26:48:00,3,1,0,0,
58,2/20/18,58,40-339,BOS_D,@,EDM,W,0,0,0,1,0,0,0,0,0,0,0,0,5,0,23,22:39,0,5,0,0,
59,2/24/18,59,40-343,BOS_D,@,TOR,L,0,0,0,-1,2,0,0,0,0,0,0,0,1,0,27,23:16,3,4,0,0,
60,2/25/18,60,40-344,BOS_D,@,BUF,L,0,0,0,0,2,0,0,0,0,0,0,0,1,0,23,23:59,3,2,0,0,
61,2/27/18,61,40-346,BOS_D,,CAR,W,0,0,0,1,0,0,0,0,0,0,0,0,4,0,25,23:50,4,1,0,0,
62,3/1/18,62,40-348,BOS_D,,PIT,W,0,2,2,-1,7,0,0,0,0,2,0,0,0,,23,19:18,2,1,0,0,
63,3/3/18,63,40-350,BOS_D,,MTL,W,0,0,0,0,2,0,0,0,0,0,0,0,1,0,20,23:35,0,0,0,0,
64,3/6/18,64,40-353,BOS_D,,DET,W,0,0,0,-2,0,0,0,0,0,0,0,0,4,0,25,25:26:00,0,0,0,0,
65,3/8/18,65,40-355,BOS_D,,PHI,W,0,2,2,2,0,0,0,0,0,2,0,0,4,0,26,23:55,3,2,0,0,
66,3/10/18,66,40-357,BOS_D,,CHI,W,0,1,1,0,0,0,0,0,0,1,0,0,0,,19,20:09,5,0,0,0,
67,3/11/18,67,40-358,BOS_D,@,CHI,L,1,0,1,1,4,1,0,0,0,0,0,0,3,33.3,20,18:54,2,2,0,0,
68,3/13/18,68,40-360,BOS_D,@,CAR,W,0,0,0,0,2,0,0,0,0,0,0,0,3,0,20,14:47,0,1,0,0,
69,4/1/18,69,41-014,BOS_D,@,PHI,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,5,0,24,21:14,2,1,0,0,
70,4/3/18,70,41-016,BOS_D,@,TBL,L,0,0,0,-2,0,0,0,0,0,0,0,0,3,0,24,19:21,1,0,0,0,
71,4/5/18,71,41-018,BOS_D,@,FLA,L,0,0,0,-2,0,0,0,0,0,0,0,0,1,0,24,20:50,2,3,0,0,
72,4/7/18,72,41-020,BOS_D,,OTT,W,0,1,1,0,0,0,0,0,0,1,0,0,3,0,25,25:32:00,0,0,0,0,
73,4/8/18,73,41-021,BOS_D,,FLA,L,0,0,0,0,2,0,0,0,0,0,0,0,1,0,24,20:52,2,0,0,0,
1,10/13/16,1,39-209,BOS_D,@,CBJ,W,0,1,1,5,0,0,0,0,0,1,0,0,1,0,28,22:30,1,4,0,0,
2,10/15/16,2,39-211,BOS_D,@,TOR,L,0,0,0,-2,7,0,0,0,0,0,0,0,0,,23,19:05,2,0,0,0,
3,10/17/16,3,39-213,BOS_D,@,WPG,W,1,0,1,3,2,1,0,0,0,0,0,0,3,33.3,32,25:34:00,3,3,0,0,
4,10/20/16,4,39-216,BOS_D,,NJD,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,27,24:53:00,2,0,0,0,
5,10/22/16,5,39-218,BOS_D,,MTL,L,0,0,0,0,0,0,0,0,0,0,0,0,3,0,27,24:35:00,2,0,0,0,
6,10/25/16,6,39-221,BOS_D,,MIN,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,27,23:06,1,1,0,0,
7,10/26/16,7,39-222,BOS_D,@,NYR,L,0,1,1,0,0,0,0,0,0,1,0,0,0,,28,24:09:00,3,3,0,0,
8,10/29/16,8,39-225,BOS_D,@,DET,W,0,0,0,1,2,0,0,0,0,0,0,0,5,0,30,22:51,1,5,0,0,
9,11/1/16,9,39-228,BOS_D,@,FLA,W,0,0,0,1,4,0,0,0,0,0,0,0,0,,28,25:45:00,3,2,0,0,
10,11/3/16,10,39-230,BOS_D,@,TBL,W,0,0,0,2,0,0,0,0,0,0,0,0,1,0,28,25:48:00,2,3,0,0,
11,11/5/16,11,39-232,BOS_D,,NYR,L,0,0,0,0,0,0,0,0,0,0,0,0,3,0,26,21:11,1,3,0,0,
12,11/7/16,12,39-234,BOS_D,,BUF,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,21:38,1,2,0,0,
13,11/8/16,13,39-235,BOS_D,@,MTL,L,0,0,0,-1,2,0,0,0,0,0,0,0,3,0,25,23:58,2,5,0,0,
14,11/10/16,14,39-237,BOS_D,,CBJ,W,0,0,0,2,0,0,0,0,0,0,0,0,1,0,27,22:51,0,2,0,0,
15,11/12/16,15,39-239,BOS_D,@,ARI,W,0,1,1,1,0,0,0,0,0,1,0,0,0,,28,24:11:00,0,1,0,0,
16,11/13/16,16,39-240,BOS_D,@,COL,W,0,0,0,1,0,0,0,0,0,0,0,0,2,0,24,24:09:00,1,1,0,0,
17,11/17/16,17,39-244,BOS_D,@,MIN,L,0,0,0,0,0,0,0,0,0,0,0,0,0,,26,23:22,1,4,0,0,
18,11/19/16,18,39-246,BOS_D,,WPG,W,0,2,2,0,2,0,0,0,0,1,1,0,1,0,26,22:26,1,1,0,0,
19,11/22/16,19,39-249,BOS_D,,STL,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,9:04,3,1,0,0,
20,12/5/16,20,39-262,BOS_D,,FLA,W,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,27,23:31,3,2,0,0,
21,12/7/16,21,39-264,BOS_D,@,WSH,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,2,0,28,21:51,0,0,0,0,
22,12/8/16,22,39-265,BOS_D,,COL,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,25,24:26:00,2,1,0,0,
23,12/10/16,23,39-267,BOS_D,,TOR,L,0,0,0,-2,2,0,0,0,0,0,0,0,3,0,27,20:45,2,0,0,0,
24,12/12/16,24,39-269,BOS_D,@,MTL,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,31,27:37:00,2,3,0,0,
25,12/14/16,25,39-271,BOS_D,@,PIT,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,4,0,32,27:07:00,2,2,0,0,
26,12/15/16,26,39-272,BOS_D,,ANA,L,1,0,1,-1,0,1,0,0,0,0,0,0,2,50,22,23:33,1,3,0,0,
