Rk,Date,G,Age,Tm,,Opp,,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,SHFT,TOI,HIT,BLK,FOW,FOL,FO%
40,1/22/12,40,23-256,BOS_LW,@,PHI,W,0,1,1,0,0,0,0,0,0,,,,2,0,25,17:10,2,0,0,0,
41,1/24/12,41,23-258,BOS_LW,@,WSH,L,1,0,1,-1,0,0,1,0,0,,,,3,33.3,23,18:07,0,0,0,0,
42,1/31/12,42,23-265,BOS_LW,,OTT,W,1,0,1,-2,0,0,1,0,0,,,,4,25,25,21:56,1,0,0,0,
43,2/2/12,43,23-267,BOS_LW,,CAR,L,0,0,0,-2,2,0,0,0,0,,,,3,0,23,16:08,2,0,0,0,
44,2/4/12,44,23-269,BOS_LW,,PIT,L,0,1,1,1,0,0,0,0,0,,,,3,0,23,20:10,2,1,0,0,
45,2/5/12,45,23-270,BOS_LW,@,WSH,W,1,1,2,2,0,1,0,0,1,,,,2,50,21,17:49,0,0,0,0,
46,2/8/12,46,23-273,BOS_LW,@,BUF,L,0,0,0,-2,0,0,0,0,0,,,,4,0,24,19:25,0,0,0,0,
47,2/11/12,47,23-276,BOS_LW,,NSH,W,0,1,1,0,0,0,0,0,0,,,,3,0,27,21:44,0,0,0,0,
48,2/14/12,48,23-279,BOS_LW,,NYR,L,0,0,0,-1,0,0,0,0,0,,,,0,,22,18:31,4,0,1,0,100
49,2/15/12,49,23-280,BOS_LW,@,MTL,W,0,1,1,0,2,0,0,0,0,,,,0,,26,19:54,0,0,0,0,
50,2/17/12,50,23-282,BOS_LW,@,WPG,L,0,0,0,0,0,0,0,0,0,,,,2,0,26,18:23,0,1,0,0,
51,2/19/12,51,23-284,BOS_LW,@,MIN,L,0,0,0,0,0,0,0,0,0,,,,2,0,25,19:24,0,0,0,0,
52,2/22/12,52,23-287,BOS_LW,@,STL,W,2,0,2,2,0,2,0,0,0,,,,3,66.7,22,18:02,0,1,0,0,
53,2/24/12,53,23-289,BOS_LW,@,BUF,L-SO,0,0,0,-1,0,0,0,0,0,,,,0,,23,19:31,0,1,0,0,
54,2/25/12,54,23-290,BOS_LW,@,OTT,W,1,0,1,2,0,1,0,0,0,,,,1,100,23,17:18,0,0,0,0,
55,2/28/12,55,23-293,BOS_LW,,OTT,L,0,0,0,0,0,0,0,0,0,,,,0,,28,19:31,1,1,0,0,
56,3/1/12,56,23-295,BOS_LW,,NJD,W,0,0,0,0,0,0,0,0,0,,,,3,0,24,20:24,2,1,0,0,
57,3/3/12,57,23-297,BOS_LW,,NYI,L,0,0,0,0,0,0,0,0,0,,,,1,0,20,17:04,1,0,0,0,
58,3/4/12,58,23-298,BOS_LW,@,NYR,L,0,0,0,-2,0,0,0,0,0,,,,2,0,25,22:27,0,0,0,0,
59,3/6/12,59,23-300,BOS_LW,@,TOR,W,0,0,0,0,4,0,0,0,0,,,,2,0,22,16:08,2,0,0,0,
60,3/8/12,60,23-302,BOS_LW,,BUF,W,0,0,0,1,0,0,0,0,0,,,,1,0,20,15:10,0,0,0,0,
61,3/10/12,61,23-304,BOS_LW,,WSH,L,1,1,2,1,0,1,0,0,0,,,,4,25,23,19:05,0,0,0,1,0
62,3/11/12,62,23-305,BOS_LW,@,PIT,L,0,0,0,0,0,0,0,0,0,,,,2,0,24,19:09,0,1,0,0,
63,3/13/12,63,23-307,BOS_LW,@,TBL,L,0,0,0,0,0,0,0,0,0,,,,1,0,22,17:23,0,1,0,0,
64,3/15/12,64,23-309,BOS_LW,@,FLA,L,0,0,0,-1,2,0,0,0,0,,,,1,0,22,17:09,1,0,0,0,
65,3/17/12,65,23-311,BOS_LW,,PHI,W,0,1,1,0,0,0,0,0,0,,,,1,0,25,19:54,1,0,0,0,
66,3/19/12,66,23-313,BOS_LW,,TOR,W,1,0,1,0,0,0,1,0,0,,,,2,50,18,14:08,1,0,0,0,
67,3/22/12,67,23-316,BOS_LW,@,SJS,L,0,0,0,0,0,0,0,0,0,,,,1,0,21,18:11,2,1,0,0,
68,3/24/12,68,23-318,BOS_LW,@,LAK,W,1,1,2,0,0,1,0,0,0,,,,4,25,25,19:23,1,1,0,0,
69,3/25/12,69,23-319,BOS_LW,@,ANA,W,0,0,0,1,0,0,0,0,0,,,,1,0,25,16:43,0,1,0,0,
70,3/27/12,70,23-321,BOS_LW,,TBL,W,1,0,1,2,2,1,0,0,0,,,,6,16.7,21,18:31,1,0,0,0,
71,3/29/12,71,23-323,BOS_LW,,WSH,L-SO,0,0,0,0,0,0,0,0,0,,,,2,0,21,19:26,1,1,0,0,
72,3/31/12,72,23-325,BOS_LW,@,NYI,W,1,2,3,3,0,1,0,0,0,,,,2,50,19,16:25,0,0,0,0,
73,4/1/12,73,23-326,BOS_LW,@,NYR,W,0,1,1,1,0,0,0,0,0,,,,1,0,23,18:14,1,0,0,0,
74,4/3/12,74,23-328,BOS_LW,,PIT,L,0,0,0,-2,0,0,0,0,0,,,,3,0,19,16:13,1,0,0,0,
75,4/5/12,75,23-330,BOS_LW,@,OTT,W,0,0,0,1,0,0,0,0,0,,,,4,0,21,15:33,1,0,0,0,
76,4/7/12,76,23-332,BOS_LW,,BUF,W,1,0,1,2,0,1,0,0,0,,,,4,25,21,18:57,0,0,0,0,
1,10/9/10,1,22-151,BOS_LW,,PHX,L,0,0,0,0,2,0,0,0,0,,,,4,0,18,10:19,2,0,0,0,
2,10/10/10,2,22-152,BOS_LW,@,PHX,W,0,0,0,0,0,0,0,0,0,,,,1,0,18,14:31,0,0,0,0,
3,10/16/10,3,22-158,BOS_LW,@,NJD,W,0,1,1,0,2,0,0,0,0,,,,3,0,17,13:24,1,0,0,1,0
4,10/19/10,4,22-161,BOS_LW,@,WSH,W,0,0,0,0,0,0,0,0,0,,,,0,,16,11:34,1,0,0,0,
5,10/21/10,5,22-163,BOS_LW,,WSH,W,0,0,0,0,0,0,0,0,0,,,,0,,18,12:07,1,1,0,0,
6,10/23/10,6,22-165,BOS_LW,,NYR,L,0,0,0,0,0,0,0,0,0,,,,1,0,15,10:44,3,1,1,0,100
7,10/28/10,7,22-170,BOS_LW,,TOR,W,0,0,0,0,4,0,0,0,0,,,,1,0,17,10:58,0,0,0,0,
8,10/30/10,8,22-172,BOS_LW,@,OTT,W,0,0,0,0,0,0,0,0,0,,,,1,0,21,16:44,0,1,0,0,
9,11/3/10,9,22-176,BOS_LW,@,BUF,W,1,1,2,2,0,0,0,1,0,,,,3,33.3,16,11:10,1,0,0,1,0
10,11/5/10,10,22-178,BOS_LW,@,WSH,L,0,1,1,0,2,0,0,0,0,,,,1,0,19,12:14,3,0,0,0,
11,11/6/10,11,22-179,BOS_LW,,STL,L-SO,0,1,1,1,0,0,0,0,0,,,,1,0,19,14:27,2,1,0,2,0
12,11/10/10,12,22-183,BOS_LW,@,PIT,W,1,0,1,0,0,1,0,0,0,,,,3,33.3,20,13:32,1,0,2,1,66.7
13,11/11/10,13,22-184,BOS_LW,,MTL,L,0,0,0,0,0,0,0,0,0,,,,0,,15,9:53,2,0,0,1,0
14,11/13/10,14,22-186,BOS_LW,,OTT,L,0,0,0,0,0,0,0,0,0,,,,0,,13,10:39,1,1,0,0,
15,11/15/10,15,22-188,BOS_LW,,NJD,W,0,0,0,0,0,0,0,0,0,,,,1,0,15,14:32,1,1,0,0,
16,11/17/10,16,22-190,BOS_LW,@,NYR,W,0,0,0,-1,0,0,0,0,0,,,,0,,19,16:13,2,0,0,0,
17,11/18/10,17,22-191,BOS_LW,,FLA,W,0,0,0,0,2,0,0,0,0,,,,7,0,19,13:05,1,0,0,0,
18,11/20/10,18,22-193,BOS_LW,,LAK,L-SO,0,1,1,1,0,0,0,0,0,,,,3,0,20,14:17,2,0,0,0,
19,11/22/10,19,22-195,BOS_LW,@,TBL,L,0,0,0,0,0,0,0,0,0,,,,3,0,18,13:53,0,0,0,0,
20,11/24/10,20,22-197,BOS_LW,@,FLA,W,1,0,1,1,0,0,0,1,0,,,,2,50,16,14:13,2,0,0,0,
21,11/26/10,21,22-199,BOS_LW,,CAR,L,0,0,0,0,0,0,0,0,0,,,,1,0,16,13:05,1,0,0,0,
22,11/28/10,22,22-201,BOS_LW,@,ATL,L,0,0,0,-1,0,0,0,0,0,,,,3,0,13,11:21,0,0,0,1,0
23,12/1/10,23,22-204,BOS_LW,@,PHI,W,0,1,1,1,0,0,0,0,0,,,,1,0,18,12:57,0,0,0,0,
24,12/2/10,24,22-205,BOS_LW,,TBL,W,0,1,1,1,2,0,0,0,0,,,,3,0,19,13:14,1,0,0,0,
25,12/4/10,25,22-207,BOS_LW,@,TOR,L-SO,0,0,0,0,0,0,0,0,0,,,,1,0,19,14:00,1,1,1,0,100
26,12/7/10,26,22-210,BOS_LW,,BUF,W,0,0,0,1,0,0,0,0,0,,,,0,,15,12:09,0,1,0,0,
27,12/9/10,27,22-212,BOS_LW,,NYI,W,1,0,1,1,0,0,0,1,0,,,,1,100,20,14:41,1,0,0,0,
28,12/11/10,28,22-214,BOS_LW,,PHI,L-OT,0,0,0,0,0,0,0,0,0,,,,3,0,19,14:51,3,3,0,0,
29,12/15/10,29,22-218,BOS_LW,@,BUF,L,0,0,0,-1,0,0,0,0,0,,,,4,0,17,12:00,1,0,0,2,0
30,12/16/10,30,22-219,BOS_LW,@,MTL,L,0,0,0,-2,0,0,0,0,0,,,,0,,11,8:32,0,0,0,0,
31,12/18/10,31,22-221,BOS_LW,,WSH,W,0,1,1,1,2,0,0,0,0,,,,1,0,11,7:18,0,0,0,0,
32,12/28/10,32,22-231,BOS_LW,@,TBL,W,1,0,1,1,4,1,0,0,0,,,,2,50,21,11:47,3,0,0,0,
33,12/30/10,33,22-233,BOS_LW,@,ATL,L-SO,0,0,0,0,0,0,0,0,0,,,,2,0,18,15:31,0,2,1,5,16.7
34,1/1/11,34,22-235,BOS_LW,@,BUF,L-SO,1,0,1,2,0,1,0,0,0,,,,4,25,20,15:44,0,1,0,1,0
35,1/3/11,35,22-237,BOS_LW,@,TOR,W,0,0,0,0,0,0,0,0,0,,,,1,0,12,8:21,1,0,0,1,0
36,1/6/11,36,22-240,BOS_LW,,MIN,L,0,0,0,0,0,0,0,0,0,,,,1,0,17,13:13,2,0,0,0,
37,1/8/11,37,22-242,BOS_LW,@,MTL,L-OT,0,1,1,2,0,0,0,0,0,,,,1,0,19,14:11,3,0,0,0,
38,1/10/11,38,22-244,BOS_LW,@,PIT,W,1,0,1,1,0,1,0,0,0,,,,1,100,19,13:58,2,0,0,0,
39,1/11/11,39,22-245,BOS_LW,,OTT,W,1,1,2,3,0,1,0,0,0,,,,3,33.3,19,16:28,0,0,0,0,
40,1/13/11,40,22-247,BOS_LW,,PHI,W,1,0,1,2,0,1,0,0,0,,,,2,50,22,13:45,2,0,0,0,
41,1/15/11,41,22-249,BOS_LW,,PIT,L,0,0,0,-1,0,0,0,0,0,,,,0,,18,14:04,2,0,0,0,
42,1/17/11,42,22-251,BOS_LW,,CAR,W,0,0,0,1,0,0,0,0,0,,,,2,0,20,13:49,2,0,0,0,
43,1/18/11,43,22-252,BOS_LW,@,CAR,W,1,0,1,1,2,1,0,0,0,,,,2,50,21,13:51,1,2,0,1,0
44,1/20/11,44,22-254,BOS_LW,,BUF,L,0,0,0,0,0,0,0,0,0,,,,2,0,20,14:38,3,1,0,0,
45,1/22/11,45,22-256,BOS_LW,@,COL,W,2,2,4,4,0,1,0,1,0,,,,4,50,20,12:33,1,0,0,0,
46,1/24/11,46,22-258,BOS_LW,@,LAK,L,0,0,0,0,0,0,0,0,0,,,,1,0,20,15:47,1,1,0,0,
47,1/26/11,47,22-260,BOS_LW,,FLA,W,1,0,1,0,0,1,0,0,0,,,,3,33.3,23,16:21,2,0,1,0,100
48,2/1/11,48,22-266,BOS_LW,@,CAR,W,0,0,0,0,2,0,0,0,0,,,,1,0,24,17:58,1,0,0,0,
49,2/3/11,49,22-268,BOS_LW,,DAL,W,1,2,3,3,2,1,0,0,0,,,,3,33.3,20,14:35,2,0,0,0,
50,2/5/11,50,22-270,BOS_LW,,SJS,L,0,0,0,0,0,0,0,0,0,,,,1,0,18,13:44,2,0,0,0,
51,2/9/11,51,22-274,BOS_LW,,MTL,W,1,0,1,1,4,1,0,0,0,,,,3,33.3,24,16:38,5,0,0,0,
52,2/11/11,52,22-276,BOS_LW,,DET,L,0,0,0,-3,2,0,0,0,0,,,,4,0,21,16:27,2,0,0,0,
53,2/13/11,53,22-278,BOS_LW,@,DET,L,1,0,1,-2,0,0,1,0,0,,,,1,100,21,15:46,1,0,0,0,
54,2/15/11,54,22-280,BOS_LW,,TOR,L,0,1,1,0,0,0,0,0,0,,,,2,0,19,15:50,1,0,0,0,
55,2/17/11,55,22-282,BOS_LW,@,NYI,W,0,0,0,1,0,0,0,0,0,,,,2,0,20,15:20,0,0,0,0,
56,2/18/11,56,22-283,BOS_LW,@,OTT,W,2,0,2,2,0,2,0,0,0,,,,4,50,18,15:12,1,0,0,0,
57,2/22/11,57,22-287,BOS_LW,@,CGY,W,1,0,1,1,0,1,0,0,1,,,,3,33.3,20,14:48,1,1,0,0,
58,2/26/11,58,22-291,BOS_LW,@,VAN,W,0,0,0,-1,4,0,0,0,0,,,,0,,22,13:51,1,0,0,0,
59,2/27/11,59,22-292,BOS_LW,@,EDM,W,0,0,0,0,5,0,0,0,0,,,,3,0,21,14:14,2,0,0,0,
60,3/1/11,60,22-294,BOS_LW,@,OTT,W,0,1,1,1,2,0,0,0,0,,,,1,0,17,13:20,1,2,0,0,
61,3/3/11,61,22-296,BOS_LW,,TBL,W,0,0,0,-1,0,0,0,0,0,,,,4,0,19,14:16,0,1,0,0,
62,3/5/11,62,22-298,BOS_LW,,PIT,L-OT,0,0,0,0,0,0,0,0,0,,,,4,0,22,16:28,2,1,0,0,
63,3/8/11,63,22-301,BOS_LW,@,MTL,L,0,0,0,0,0,0,0,0,0,,,,1,0,21,13:52,1,0,0,0,
64,3/10/11,64,22-303,BOS_LW,,BUF,L-OT,0,0,0,-1,2,0,0,0,0,,,,2,0,21,14:41,2,1,0,0,
65,3/11/11,65,22-304,BOS_LW,@,NYI,L,0,0,0,0,2,0,0,0,0,,,,2,0,13,9:52,0,0,0,0,
66,3/15/11,66,22-308,BOS_LW,@,CBJ,W,0,0,0,0,0,0,0,0,0,,,,5,0,20,15:55,3,0,1,0,100
67,3/22/11,67,22-315,BOS_LW,,NJD,W,0,0,0,1,0,0,0,0,0,,,,1,0,21,16:03,1,0,0,0,
68,3/24/11,68,22-317,BOS_LW,,MTL,W,0,1,1,2,2,0,0,0,0,,,,3,0,21,16:06,0,1,1,0,100
69,3/26/11,69,22-319,BOS_LW,,NYR,L,0,0,0,0,0,0,0,0,0,,,,2,0,19,14:27,0,2,0,0,
70,3/27/11,70,22-320,BOS_LW,@,PHI,W,1,0,1,0,0,0,1,0,1,,,,2,50,23,17:09,0,0,0,0,
71,3/29/11,71,22-322,BOS_LW,,CHI,W,0,1,1,1,2,0,0,0,0,,,,4,0,26,18:10,0,0,0,0,
72,3/31/11,72,22-324,BOS_LW,,TOR,L-SO,1,1,2,0,0,0,0,1,0,,,,1,100,25,18:38,0,1,0,0,
73,4/2/11,73,22-326,BOS_LW,,ATL,W,0,1,1,0,0,0,0,0,0,,,,0,,17,15:28,0,0,0,0,
74,4/4/11,74,22-328,BOS_LW,@,NYR,L,0,0,0,-1,0,0,0,0,0,,,,2,0,23,16:24,0,1,0,0,
75,4/6/11,75,22-330,BOS_LW,,NYI,W,0,0,0,0,0,0,0,0,0,,,,3,0,18,15:18,1,0,0,0,
76,4/9/11,76,22-333,BOS_LW,,OTT,W,0,0,0,-1,0,0,0,0,0,,,,0,,16,12:33,0,1,0,0,
77,4/10/11,77,22-334,BOS_LW,@,NJD,L,0,0,0,1,0,0,0,0,0,,,,1,0,18,17:06,0,0,0,0,
1,10/21/09,1,21-163,BOS_LW,,NSH,W,0,1,1,1,0,0,0,0,0,,,,0,,20,14:42,0,0,0,0,
2,10/22/09,2,21-164,BOS_LW,@,PHI,L-SO,0,0,0,-1,0,0,0,0,0,,,,1,0,23,16:24,0,2,1,2,33.3
3,10/24/09,3,21-166,BOS_LW,@,OTT,W,0,0,0,0,0,0,0,0,0,,,,2,0,23,15:17,2,0,0,1,0
4,10/29/09,4,21-171,BOS_LW,,NJD,L,0,0,0,-1,0,0,0,0,0,,,,0,,18,15:49,2,0,0,1,0
5,10/31/09,5,21-173,BOS_LW,,EDM,W,0,0,0,0,0,0,0,0,0,,,,1,0,17,15:37,1,0,0,0,
6,11/1/09,6,21-174,BOS_LW,@,NYR,L,0,0,0,0,0,0,0,0,0,,,,5,0,18,17:18,3,0,0,1,0
7,11/3/09,7,21-176,BOS_LW,@,DET,L,0,0,0,0,0,0,0,0,0,,,,1,0,15,12:33,1,0,0,1,0
8,11/5/09,8,21-178,BOS_LW,,MTL,L-SO,0,0,0,0,0,0,0,0,0,,,,1,0,19,12:41,1,0,1,0,100
9,11/7/09,9,21-180,BOS_LW,,BUF,W,0,0,0,0,14,0,0,0,0,,,,2,0,19,9:06,1,0,0,0,
10,11/12/09,10,21-185,BOS_LW,,FLA,L-SO,0,0,0,0,2,0,0,0,0,,,,1,0,14,9:24,1,1,0,0,
11,11/14/09,11,21-187,BOS_LW,@,PIT,L-OT,0,0,0,0,2,0,0,0,0,,,,3,0,12,10:36,1,0,0,0,
12,11/16/09,12,21-189,BOS_LW,,NYI,L,0,0,0,0,0,0,0,0,0,,,,1,0,15,12:12,1,0,1,1,50
13,3/11/10,13,21-304,BOS_LW,@,PHI,W,0,0,0,0,0,0,0,0,0,,,,0,,15,11:02,1,0,0,0,
14,3/13/10,14,21-306,BOS_LW,@,MTL,L,0,0,0,1,0,0,0,0,0,,,,3,0,15,10:54,0,0,0,1,0
15,3/15/10,15,21-308,BOS_LW,@,NJD,L,0,0,0,0,0,0,0,0,0,,,,4,0,15,9:48,2,0,0,0,
16,3/16/10,16,21-309,BOS_LW,@,CAR,W,0,0,0,0,0,0,0,0,0,,,,0,,15,9:10,0,1,0,0,
17,4/1/10,17,21-325,BOS_LW,,FLA,L,0,0,0,0,2,0,0,0,0,,,,2,0,11,7:19,1,0,0,0,
18,4/3/10,18,21-327,BOS_LW,@,TOR,W,0,0,0,-1,0,0,0,0,0,,,,0,,13,11:04,1,0,0,0,
19,4/5/10,19,21-329,BOS_LW,@,WSH,L-OT,0,0,0,0,0,0,0,0,0,,,,2,0,10,7:15,0,0,0,0,
20,4/11/10,20,21-335,BOS_LW,@,WSH,W,0,0,0,-2,0,0,0,0,0,,,,3,0,16,11:06,1,0,0,0,
